'0002210C00000000,3,0,4, ,11
'0012230000000000,3,0,5,x,11
'0052600000000000,3,0,6, ,11
'0000000010100806,3,1,0, ,11
'0000000810101800,3,1,1, ,11
'0000020810300000,3,1,2, ,11
'0000420830000000,3,1,3, ,11
'0004421800000000,3,1,4, ,11
'0024460000000000,3,1,5, ,11
'000000002020100C,3,2,0, ,11
'0000001020203000,3,2,1, ,11
'0000041020600000,3,2,2, ,11
'0000841060000000,3,2,3, ,11
'0008843000000000,3,2,4, ,11
'0000000040402018,3,3,0, ,11
'0000002040406000,3,3,1, ,11
'0000082040C00000,3,3,2, ,11
'00010820C0000000,3,3,3, ,11
'0000000080804030,3,4,0, ,11
'000000408080C000,3,4,1, ,11
'0000104081800000,3,4,2, ,11
'0000000101008060,3,5,0, ,11
'0000008101018000,3,5,1, ,11
'00000002020100C0,3,6,0, ,11
'0000000000003C08,4,0,0,x,11
'0000000000782000,4,0,1, ,11
'0000000078400000,4,0,2, ,11
'0000003C40000000,4,0,3, ,11
'00000F2000000000,4,0,4, ,11
'0001E80000000000,4,0,5,x,11
'0000000000007810,4,1,0,x,11
'0000000000F04000,4,1,1, ,11
'00000000F0800000,4,1,2, ,11
'0000007880000000,4,1,3, ,11
'00001E4000000000,4,1,4, ,11
'000000000000F020,4,2,0, ,11
'0000000001E08000,4,2,1, ,11
'00000001E1000000,4,2,2, ,11
'000000F100000000,4,2,3, ,11
'000000000001E040,4,3,0, ,11
'0000000003C10000,4,3,1, ,11
'00000003C2000000,4,3,2, ,11
'000000000003C080,4,4,0, ,11
'0000000007820000,4,4,1, ,11
'0000000000078100,4,5,0, ,11
'0000000018080401,5,0,0, ,11
'0000000C08080400,5,0,1, ,11
'0000030408080000,5,0,2, ,11
'0000610408000000,5,0,3, ,11
'0006210400000000,5,0,4, ,11
'0032210000000000,5,0,5,x,11
'0000000030100802,5,1,0, ,11
'0000001810100800,5,1,1, ,11
'0000060810100000,5,1,2, ,11
'0000C20810000000,5,1,3, ,11
'000C420800000000,5,1,4, ,11
'0000000060201004,5,2,0, ,11
'0000003020201000,5,2,1, ,11
'00000C1020200000,5,2,2, ,11
'0001841020000000,5,2,3, ,11
'00000000C0402008,5,3,0, ,11
'0000006040402000,5,3,1, ,11
'0000182040400000,5,3,2, ,11
'0000000180804010,5,4,0, ,11
'000000C080804000,5,4,1, ,11
'0000000301008020,5,5,0, ,11
'000000000000040F,6,0,0, ,11
'0000000000083C00,6,0,1, ,11
'0000000008780000,6,0,2, ,11
'0000000478000000,6,0,3, ,11
'0000013C00000000,6,0,4, ,11
'00002F0000000000,6,0,5, ,11
'0003E00000000000,6,0,6, ,11
'000000000000081E,6,1,0, ,11
'0000000000107800,6,1,1, ,11
'0000000010F00000,6,1,2, ,11
'00000008F0000000,6,1,3, ,11
'0000027800000000,6,1,4, ,11
'00005E0000000000,6,1,5, ,11
'000000000000103C,6,2,0, ,11
'000000000020F000,6,2,1, ,11
'0000000021E00000,6,2,2, ,11
'00000011E0000000,6,2,3, ,11
'000004F000000000,6,2,4, ,11
'0000000000002078,6,3,0, ,11
'000000000041E000,6,3,1, ,11
'0000000043C00000,6,3,2, ,11
'00000023C0000000,6,3,3, ,11
'00000000000040F0,6,4,0, ,11
'000000000083C000,6,4,1, ,11
'0000000087800000,6,4,2, ,11
'00000000000081E0,6,5,0,x,11
'0000000001078000,6,5,1, ,11
'00000000000103C0,6,6,0, ,11
'0000000010100803,7,0,0, ,11
'0000000810100C00,7,0,1, ,11
'0000020810180000,7,0,2, ,11
'0000420818000000,7,0,3, ,11
'0004420C00000000,7,0,4,x,11
'0024430000000000,7,0,5, ,11
'0000000020201006,7,1,0, ,11
'0000001020201800,7,1,1, ,11
'0000041020300000,7,1,2, ,11
'0000841030000000,7,1,3, ,11
'0008841800000000,7,1,4, ,11
'000000004040200C,7,2,0, ,11
'0000002040403000,7,2,1, ,11
'0000082040600000,7,2,2, ,11
'0001082060000000,7,2,3, ,11
'0000000080804018,7,3,0, ,11
'0000004080806000,7,3,1, ,11
'0000104080C00000,7,3,2, ,11
'0000000101008030,7,4,0, ,11
'000000810100C000,7,4,1, ,11
'0000000202010060,7,5,0,x,11
