"0000003020000000",0,3,2,3,,"0000051C00000000",1,1,0,4,,"0000010C08080000",2,5,0,2,,,,,,,,"0000000008081C00",4,0,0,1,,"0000043040400000",5,5,2,2,,"0000000000201803",6,1,0,0,,,,,,,,"0000000000003808",8,5,1,0,,"000000E180000000",9,4,3,3,,,,,,,,"000000810100C000",11,7,4,1,
"0000000008180000",0,0,0,2,,"00000A3800000000",1,1,1,4,,"0000000418080400",2,5,0,1,,,,,,,,"0000000408380000",4,0,0,2,,"0000001060402000",5,5,2,1,,"0000000040601800",6,1,1,1,,,,,,,,"000E800000000000",8,5,0,6,,"0000000007030000",9,4,5,1,,,,,,,,"0000000101008030",11,7,4,0,
"0006200000000000",0,3,0,6,,"00014E0000000000",1,1,1,5,,"0000001060201000",2,5,2,1,,,,,,,,"0000020870000000",4,0,1,3,,"0000000000E0C000",5,0,2,1,,"0000000000181804",6,2,0,0,,,,,,,,"00000E2000000000",8,5,1,4,,"00000000000380C0",9,4,5,0,,,,,,,,"000000004040200C",11,7,2,0,
"0000000000300800",0,3,1,1,,"0000000060203000",1,0,2,1,,"0000000020601004",2,5,2,0,,,,,,,,"0000423800000000",4,0,1,4,,"0000000830201000",5,5,1,1,,"0000041818000000",6,1,0,3,,,,,,,,"0000003840000000",8,5,1,3,,"0000000383000000",9,4,4,2,,,,,,,,"0008841800000000",11,7,1,4,
"0000000000001802",0,3,1,0,,"0000000000503800",1,1,1,1,,"000010F000000000",2,0,2,4,,,,,,,,"0002270000000000",4,0,0,5,,"0000000010301004",5,5,1,0,,"0000000000203018",6,0,2,0,,,,,,,,"0000000070400000",8,5,1,2,,"0000000020301800",9,7,1,1,,,,,,,,"0000000080804018",11,7,3,0,
"0000000C08000000",0,3,0,3,,"0000000050700000",1,1,1,2,,"0000043020200000",2,5,2,2,,,,,,,,"000000000010080E",4,0,1,0,,"0000461020000000",5,5,1,3,,"002D800000000000",6,0,1,6,,,,,,,,"0000020830000000",8,0,1,3,,"0000000000201806",9,7,1,0,,,,,,,,"0001082060000000",11,7,2,3,
"0000000018080000",0,3,0,2,,"0000002870000000",1,1,1,3,,"002C420000000000",2,5,1,5,,,,,,,,"0000000010103800",4,0,1,1,,"0000021820200000",5,5,1,2,,"00000430C0000000",6,0,2,3,,,,,,,,"0000000000381000",8,5,0,1,,"0000430C00000000",9,7,0,4,,,,,,,,"0000082040600000",11,7,2,2,
"0000610000000000",0,3,0,5,,"00001820C0000000",1,0,3,3,,"0000021810100000",2,5,1,2,,,,,,,,"0001083800000000",4,1,1,4,,"0000073000000000",5,0,0,4,,"0000008306000000",6,0,5,2,,,,,,,,"0000421800000000",8,0,1,4,,"0000861800000000",9,7,1,4,,,,,,,,"00005E0000000000",11,6,1,5,
"0000030400000000",0,3,0,4,,"0000000001804030",1,0,4,0,,"0000000830100800",2,5,1,1,,,,,,,,"000000000080401C",4,1,2,0,,"0000001020602000",5,7,2,1,,"00000020C1800000",6,0,3,2,,,,,,,,"00000000040200C0",8,4,6,0,,"0000041830000000",9,7,1,3,,,,,,,,"0000000000107800",11,6,1,1,
"0000000000003004",0,3,2,0,,"000000018080C000",1,0,4,1,,"0000000000008078",2,0,3,0,,,,,,,,"0000000001008038",4,1,3,0,,"0000000020203008",5,7,2,0,,"000118C000000000",6,0,3,4,,,,,,,,"0000071000000000",8,5,0,4,,"0000001030300000",9,7,1,2,,,,,,,,"00000011E0000000",11,6,2,3,
"000C400000000000",0,3,1,6,,"0000000000C02018",1,0,3,0,,"0000460810000000",2,5,1,3,,,,,,,,"0000000040403800",4,1,1,1,,"0000843040000000",5,7,2,3,,"000000000080C060",6,0,4,0,,,,,,,,"0000001C20000000",8,5,0,3,,"0000020C18000000",9,7,0,3,,,,,,,,"0000000021E00000",11,6,2,2,
"0000000060200000",0,3,2,2,,"00000000C0406000",1,0,3,1,,"0000000040403008",2,7,2,0,,,,,,,,"0000002040700000",4,1,1,2,,"0000041060400000",5,7,2,2,,"0000000020606000",6,0,2,1,,,,,,,,"0000000038200000",8,5,0,2,,"0000000000060380",9,6,7,0,,,,,,,,"000000000020F000",11,6,2,1,
"0000000000601000",0,3,2,1,,"0000006040C00000",1,0,3,2,,"0000000810180800",2,7,0,1,,,,,,,,"0000082070000000",4,1,1,3,,"0000430408000000",5,1,0,3,,"0000000206060000",6,0,6,1,,,,,,,,"0000000020E00000",8,7,2,2,,"0000000006070000",9,6,6,1,,,,,,,,"000000000000081E",11,6,1,0,
"0000001810000000",0,3,1,3,,"0001843000000000",1,0,2,4,,"0001083040000000",2,7,2,3,,,,,,,,"000000010100E000",4,1,3,1,,"0000020830200000",5,7,1,2,,"000010C300000000",6,0,4,3,,,,,,,,"0000000000207000",8,7,2,1,,"0000000307000000",9,6,5,2,,,,,,,,"0003E00000000000",11,6,0,6,
"0000000030100000",0,3,1,2,,"0000000000001407",1,1,0,0,,"0000082060400000",2,7,2,2,,,,,,,,"0000008101C00000",4,1,3,2,,"0000000810301000",5,7,1,1,,"00000000010180C0",6,0,5,0,,,,,,,,"000000000000101C",8,7,2,0,,"0000000818180000",9,7,0,2,,,,,,,,"0000027800000000",11,6,1,4,
"0000C20000000000",0,3,1,5,,"0000000000281C00",1,1,0,1,,"0000020818100000",2,7,0,2,,,,,,,,"0000000080807000",4,1,2,1,,"0004461000000000",5,7,1,4,,"0000001060C00000",6,0,2,2,,,,,,,,"0000000000002038",8,7,3,0,,"0000000010180C00",9,7,0,1,,,,,,,,"00000008F0000000",11,6,1,3,
"0000060800000000",0,3,1,4,,"000000C081800000",1,0,4,2,,"0009E00000000000",2,0,0,6,,,,,,,,"0000004080E00000",4,1,2,2,,"0000421820000000",5,7,1,3,,"0000000018301000",6,2,0,1,,,,,,,,"0000047000000000",8,7,2,4,,"0000000000100C03",9,7,0,0,,,,,,,,"0000000010F00000",11,6,1,2,
"0000000206000000",0,0,6,2,,"0000000003008060",1,0,5,0,,"0000000040F00000",2,0,1,2,,,,,,,,"00001040E0000000",4,1,2,3,,"0000020C08080000",5,1,0,2,,"0000021860000000",6,0,1,3,,,,,,,,"00000010E0000000",8,7,2,3,,"00000000040300C0",9,7,6,0,,,,,,,,"0000000087800000",11,6,4,2,
"0000021800000000",0,0,1,4,,"0000000301018000",1,0,5,1,,"000000000103C000",2,6,4,1,,,,,,,,"0000000101038000",4,0,5,1,,"0000000038600000",5,0,0,2,,"000000000080600C",6,1,2,0,,,,,,,,"00004E0000000000",8,7,1,5,,"000000000100C030",9,7,4,0,,,,,,,,"000000000083C000",11,6,4,1,
"0000000004060000",0,0,7,1,,"000000000060100C",1,0,2,0,,"000000000000201E",2,0,1,0,,,,,,,,"0000000000201007",4,1,0,0,,"0000004081808000",5,7,4,1,,"0000000040C0C000",6,0,3,1,,,,,,,,"0000000000103800",8,7,1,1,,"00001060C0000000",9,7,3,3,,,,,,,,"000000000041E000",11,6,3,1,
"0000000830000000",0,0,1,3,,"000C460000000000",1,0,1,5,,"0000000000407800",2,0,1,1,,,,,,,,"0000841C00000000",4,1,0,4,,"0000000000383000",5,0,0,1,,"0000463000000000",6,0,1,4,,,,,,,,"000000000000080E",8,7,1,0,,"00000040C0C00000",9,7,3,2,,,,,,,,"00000000000103C0",11,6,6,0,
"0000460000000000",0,0,1,5,,"00000000000280E0",1,1,5,0,,"0000041030200000",2,7,1,2,,,,,,,,"000000008081C000",4,0,4,1,,"0000000101018040",5,7,5,0,,"0000000830600000",6,0,1,2,,,,,,,,"0000000000100806",8,0,1,0,,"0000000203018000",9,7,5,1,,,,,,,,"0000000001078000",11,6,5,1,
"0000000001018000",0,0,5,1,,"0000000005038000",1,1,5,1,,"0000001020301000",2,7,1,1,,,,,,,,"0000004083800000",4,0,4,2,,"000000008080C020",5,7,4,0,,"0000000000303008",6,2,1,0,,,,,,,,"0000023800000000",8,7,1,4,,"0000008181800000",9,7,4,2,,,,,,,,"0000000040780000",11,0,0,2,
"00000000000100C0",0,0,6,0,,"0000003020600000",1,0,2,2,,"0008861000000000",2,7,1,4,,,,,,,,"00000000010080E0",4,0,5,0,,"0000002040C04000",5,7,3,1,,"0000000C30200000",6,2,0,2,,,,,,,,"0000000870000000",8,7,1,3,,"000000010180C000",9,7,4,1,,,,,,,,"0000000000002078",11,6,3,0,
"0000008300000000",0,0,5,3,,"0000000030101800",1,0,1,1,,"0000841820000000",2,7,1,3,,,,,,,,"0008870000000000",4,1,0,5,,"0000000040406010",5,7,3,0,,"0000031820000000",6,2,0,3,,,,,,,,"0000000010700000",8,7,1,2,,"0000000080C06000",9,7,3,1,,,,,,,,"000004F000000000",11,6,2,4,
"0000020C00000000",0,1,0,4,,"0000000000301006",1,2,1,0,,"0000002040602000",2,7,2,1,,,,,,,,"000000000040200E",4,1,1,0,,"0000001C60000000",5,0,0,3,,"0000661000000000",6,2,0,4,,,,,,,,"0000000001038000",8,7,5,1,,"0000002060600000",9,7,2,2,,,,,,,,"00000000000040F0",11,6,4,0,
"0000000818000000",0,1,0,3,,"0000000030201800",1,2,1,1,,"0000043C00000000",2,0,0,4,,,,,,,,"0000000020201C00",4,1,0,1,,"00000820C0800000",5,7,3,2,,"0000000080C03000",6,1,2,1,,,,,,,,"00000000000080E0",8,7,5,0,,"0000000040603000",9,7,2,1,,,,,,,,"00000023C0000000",11,6,3,3,
"0000000010300000",0,0,1,2,,"0000C21800000000",1,0,1,4,,"0000420C10000000",2,7,0,3,,,,,,,,"0000001020380000",4,1,0,2,,"0000000000038030",5,6,4,0,,"0000000101806000",6,1,3,1,,,,,,,,"0000210C00000000",8,0,0,4,,"000000000040300C",9,7,2,0,,,,,,,,"0000000043C00000",11,6,3,2,
"0000430000000000",0,1,0,5,,"0000060830000000",1,0,1,3,,"0000000020201804",2,7,1,0,,,,,,,,"0000041038000000",4,1,0,3,,"000000000001C018",5,6,3,0,,"0000002060300000",6,1,1,2,,,,,,,,"0000000008080C00",8,0,0,1,,"0000000000806018",9,7,3,0,,,,,,,,"000000C101008000",11,1,4,1,
"0000000000000803",0,1,0,0,,"0000001810300000",1,0,1,2,,"0000001078000000",2,0,0,3,,,,,,,,,,,,,,"000000E060000000",5,6,2,3,,"0000083030000000",6,1,1,3,,,,,,,,"0000000408180000",8,0,0,2,,"00010C3000000000",9,7,2,4,,,,,,,,"00000000C0804010",11,1,3,0,
"0000000000040300",0,0,8,0,,"00000050E0000000",1,1,2,3,,"0000047800000000",2,6,1,4,,,,,,,,,,,,,,"0000000380C00000",5,6,3,2,,"00010C1800000000",6,1,1,4,,,,,,,,"0000010418000000",8,0,0,3,,"0000083060000000",9,7,2,3,,,,,,,,"0000000078080000",11,2,0,2,
"0000000010180000",0,1,0,2,,"0000147000000000",1,1,2,4,,"00000010F0000000",2,6,1,3,,,,,,,,,,,,,,"0000000003806000",5,6,3,1,,"0000008180C00000",6,1,3,2,,,,,,,,"0000000083800000",8,7,4,2,,"0000063800000000",9,6,1,4,,,,,,,,"0000000000780400",11,2,0,1,
"0000000000100C00",0,1,0,1,,"000000000000A038",1,1,3,0,,"000000000000203C",2,6,2,0,,,,,,,,,,,,,,"00000001C0600000",5,6,2,2,,"0000000002018030",6,1,4,0,,,,,,,,"00000021C0000000",8,7,3,3,,"000000000000180E",9,6,1,0,,,,,,,,"0000000000003C01",11,2,0,0,
"0000000000008060",0,0,5,0,,"000000000000501C",1,1,2,0,,"00011E0000000000",2,0,1,5,,,,,,,,,,,,,,"00001C1800000000",5,6,1,4,,"00000040C0600000",6,1,2,2,,,,,,,,"0000000041C00000",8,7,3,2,,"0000670000000000",9,6,0,5,,,,,,,,"0001882040000000",11,1,2,3,
"0009800000000000",0,0,2,6,,"0000000000A07000",1,1,2,1,,"0000000020F00000",2,6,1,2,,,,,,,,,,,,,,"0000007030000000",5,6,1,3,,"0000106060000000",6,1,2,3,,,,,,,,"000000000040E000",8,7,3,1,,"0000031C00000000",9,6,0,4,,,,,,,,"000000000100F000",11,0,2,1,
"000000000000100C",0,0,2,0,,"00000000A0E00000",1,1,2,2,,"000000000000403C",2,0,2,0,,,,,,,,,,,,,,"0000000001C03000",5,6,2,1,,"000000000100C018",6,1,3,0,,,,,,,,"000000000081C000",8,7,4,1,,"0000001870000000",9,6,1,3,,,,,,,,"0000000181008020",11,1,4,0,
"0000000000406000",0,0,3,1,,"0000000000014070",1,1,4,0,,"00004F0000000000",2,6,0,5,,,,,,,,,,,,,,"000000000000E00C",5,6,2,0,,,,,,,,,,,,,,"0000000000004070",8,7,4,0,,"0000000030700000",9,6,1,2,,,,,,,,"0000184080800000",11,1,3,2,
"0000000000002018",0,0,3,0,,"000000000281C000",1,1,4,1,,"0000000000207800",2,6,1,1,,,,,,,,,,,,,,"0000000010101804",5,7,1,0,,,,,,,,,,,,,,"0002230000000000",8,0,0,5,,"0000000000303800",9,6,1,1,,,,,,,,"0000006080804000",11,1,3,1,
"0000000020600000",0,0,2,2,,"0000000283800000",1,1,4,2,,"000000000000101E",2,6,1,0,,,,,,,,,,,,,,"0002230800000000",5,7,0,4,,,,,,,,,,,,,,"0000000000C02008",8,6,3,0,,"0000000C38000000",9,6,0,3,,,,,,,,"00001E0800000000",11,2,1,4,
"0000000000203000",0,0,2,1,,"000000000140E000",1,1,3,1,,"0000000083C00000",2,6,3,2,,,,,,,,,,,,,,"0000210C10000000",5,7,0,3,,,,,,,,,,,,,,"0001841000000000",8,6,2,4,,"0000000303008000",9,5,5,1,,,,,,,,"0000007810000000",11,2,1,3,
"0000043000000000",0,0,2,4,,"0000000141C00000",1,1,3,2,,"000000000081E000",2,6,3,1,,,,,,,,,,,,,,"000F800000000000",5,0,0,6,,,,,,,,,,,,,,"00000C1020000000",8,6,2,3,,"0000000003018020",9,5,5,0,,,,,,,,"00000040F0000000",11,0,1,3,
"0000001060000000",0,0,2,3,,"000000A1C0000000",1,1,3,3,,"00000000000080F0",2,6,4,0,,,,,,,,,,,,,,"0000000000003818",5,0,1,0,,,,,,,,,,,,,,"0000182040000000",8,6,3,3,,"000000C180800000",9,5,4,2,,,,,,,,"0000082040C00000",11,3,3,2,
"000000000080C000",0,0,4,1,,,,,,,,"00000020F0000000",2,0,1,3,,,,,,,,,,,,,,"0000010418100000",5,7,0,2,,,,,,,,,,,,,,"0000006040400000",8,6,3,2,,"0000000018380000",9,6,0,2,,,,,,,,"0000000001E01000",11,2,2,1,
"0000000000004030",0,0,4,0,,,,,,,,"0000000000004078",2,6,3,0,,,,,,,,,,,,,,"0000000070C00000",5,0,1,2,,,,,,,,,,,,,,"00000000C0402000",8,6,3,1,,"0000000000181C00",9,6,0,1,,,,,,,,"000000000000F004",11,2,2,0,
"000010C000000000",0,0,4,4,,,,,,,,"0000000041E00000",2,6,2,2,,,,,,,,,,,,,,"000000000700C000",5,6,4,1,,,,,,,,,,,,,,"0000003020200000",8,6,2,2,,"0000000000000C07",9,6,0,0,,,,,,,,"00000F0400000000",11,2,0,4,
"0000000081800000",0,0,4,2,,,,,,,,"000000000040F000",2,6,2,1,,,,,,,,,,,,,,"0000000408180800",5,7,0,1,,,,,,,,,,,,,,"0000C20800000000",8,6,1,4,,"00000000000180E0",9,6,5,0,,,,,,,,"0000003C08000000",11,2,0,3,
"00000020C0000000",0,0,3,3,,,,,,,,"0000000080806010",2,7,3,0,,,,,,,,,,,,,,"0000000000706000",5,0,1,1,,,,,,,,,,,,,,"0000060810000000",8,6,1,3,,"000018E000000000",9,6,3,4,,,,,,,,"00000000F0100000",11,2,1,2,
"0000000040C00000",0,0,3,2,,,,,,,,"00000021E0000000",2,6,2,3,,,,,,,,,,,,,,"000000000060E000",5,2,2,1,,,,,,,,,,,,,,"0000001810100000",8,6,1,2,,"00000000C1C00000",9,6,3,2,,,,,,,,"0000000000F00800",11,2,1,1,
"0001180000000000",0,0,3,5,,,,,,,,"0000000003C04000",2,2,3,1,,,,,,,,,,,,,,"0000000000003038",5,2,2,0,,,,,,,,,,,,,,"0000000060201000",8,6,2,1,,"0000000000C0E000",9,6,3,1,,,,,,,,"0000000000007802",11,2,1,0,
"002C000000000000",0,0,1,7,,,,,,,,"00000001E0400000",2,2,2,2,,,,,,,,,,,,,,"00000031C0000000",5,2,2,3,,,,,,,,,,,,,,"0000000000601004",8,6,2,0,,"000000C380000000",9,6,4,3,,,,,,,,"000000000403C000",11,0,4,1,
"0000008180000000",0,1,4,3,,,,,,,,"0000000001E02000",2,2,2,1,,,,,,,,,,,,,,"0000000061C00000",5,2,2,2,,,,,,,,,,,,,,"000C420000000000",8,6,1,5,,"000000000181C000",9,6,4,1,,,,,,,,"0000000000010078",11,0,3,0,
"0000000101800000",0,1,4,2,,,,,,,,"000000000001E010",2,2,3,0,,,,,,,,,,,,,,"0000041810100000",5,1,1,2,,,,,,,,,,,,,,"0000000438000000",8,7,0,3,,"000000000000C070",9,6,4,0,,,,,,,,"0000030810100000",11,1,0,2,
"0000000002018000",0,1,5,1,,,,,,,,"000000F040000000",2,2,2,3,,,,,,,,,,,,,,"0000000030E00000",5,2,1,2,,,,,,,,,,,,,,"0000000008380000",8,7,0,2,,"0000000000006038",9,6,3,0,,,,,,,,"0000000C10100800",11,1,0,1,
"0000000000010060",0,1,5,0,,,,,,,,"000000000000F008",2,2,2,0,,,,,,,,,,,,,,"0000000000307000",5,2,1,1,,,,,,,,,,,,,,"0000000000081C00",8,7,0,1,,"0000000000607000",9,6,2,1,,,,,,,,"0000000018100802",11,1,0,0,
"0000106000000000",0,1,3,4,,,,,,,,"00000000F0200000",2,2,1,2,,,,,,,,,,,,,,"0000067000000000",5,2,1,4,,,,,,,,,,,,,,"0002E00000000000",8,7,0,6,,"000000000000301C",9,6,2,0,,,,,,,,"00000081E0000000",11,0,2,3,
"00000040C0000000",0,1,3,3,,,,,,,,"00000040C0804000",2,1,3,1,,,,,,,,,,,,,,"00000018E0000000",5,2,1,3,,,,,,,,,,,,,,"0000270000000000",8,7,0,5,,"000DC00000000000",9,6,1,6,,,,,,,,"0000000101E00000",11,0,2,2,
"000000000100C000",0,1,4,1,,,,,,,,"00001E1000000000",2,2,1,4,,,,,,,,,,,,,,"0000000020300802",5,1,1,0,,,,,,,,,,,,,,"0000011C00000000",8,7,0,4,,"00019C0000000000",9,6,2,5,,,,,,,,"00000000000200F0",11,0,4,0,
"0000000000008030",0,1,4,0,,,,,,,,"0000007820000000",2,2,1,3,,,,,,,,,,,,,,"000000000001C0C0",5,0,4,0,,,,,,,,,,,,,,"0000000000000407",8,7,0,0,,"00000030E0000000",9,6,2,3,,,,,,,,"0000000203C00000",11,0,3,2,
"0000000018100000",0,2,0,2,,,,,,,,"0012610000000000",2,3,0,5,,,,,,,,,,,,,,"0000000001838000",5,2,4,1,,,,,,,,,,,,,,"000000C080800000",8,6,4,2,,"0000000060E00000",9,6,2,2,,,,,,,,"000000000201E000",11,0,3,1,
"0000000000180800",0,2,0,1,,,,,,,,"0000010418080000",2,3,0,2,,,,,,,,,,,,,,"000000E300000000",5,0,3,3,,,,,,,,,,,,,,"0000000180804000",8,6,4,1,,"0000000000603008",9,1,2,0,,,,,,,,"000C841000000000",11,1,1,4,
"0000030800000000",0,2,0,4,,,,,,,,"0000000408180400",2,3,0,1,,,,,,,,,,,,,,"00000000000181C0",5,2,5,0,,,,,,,,,,,,,,"0000000001804010",8,6,4,0,,"000CC40000000000",9,1,1,5,,,,,,,,"0000C41020000000",11,1,1,3,
"0000000C10000000",0,2,0,3,,,,,,,,"0002230400000000",2,3,0,4,,,,,,,,,,,,,,"000000000000C0E0",5,2,4,0,,,,,,,,,,,,,,"0000000006010040",8,6,6,0,,"0000C61000000000",9,1,1,4,,,,,,,,"000000000000803C",11,0,2,0,
"0000000000000806",0,0,1,0,,,,,,,,"0000210C08000000",2,3,0,3,,,,,,,,,,,,,,"0000000000C1C000",5,2,3,1,,,,,,,,,,,,,,"0000000301008000",8,6,5,1,,"00000C3040000000",9,1,2,3,,,,,,,,"00000C2040400000",11,1,2,2,
"0000000203000000",0,1,5,2,,,,,,,,"0000000008080C01",2,3,0,0,,,,,,,,,,,,,,"0000000000006070",5,2,3,0,,,,,,,,,,,,,,"0000000003008020",8,6,5,0,,"0000003060400000",9,1,2,2,,,,,,,,"0000003040402000",11,1,2,1,
"0070000000000000",0,0,0,8,,,,,,,,"000000000003C020",2,2,4,0,,,,,,,,,,,,,,"0000001030100800",5,1,1,1,,,,,,,,,,,,,,"0000003040400000",8,2,2,2,,"0000000060602000",9,1,2,1,,,,,,,,"0000000060402008",11,1,2,0,
"0000000004030000",0,1,6,1,,,,,,,,"00000003C0800000",2,2,3,2,,,,,,,,,,,,,,"00000000C3800000",5,2,3,2,,,,,,,,,,,,,,"00000000000200E0",8,1,5,0,,"0000061820000000",9,1,1,3,,,,,,,,"0006420800000000",11,1,0,4,
"0000000080C00000",0,1,3,2,,,,,,,,"0000430810000000",2,1,0,3,,,,,,,,,,,,,,"0000000101804010",5,1,4,0,,,,,,,,,,,,,,"0000000203800000",8,1,4,2,,"0006620000000000",9,1,0,5,,,,,,,,"0000620810000000",11,1,0,3,
"0000041800000000",0,1,1,4,,,,,,,,"0000000007808000",2,2,4,1,,,,,,,,,,,,,,"0000000080C02008",5,1,3,0,,,,,,,,,,,,,,"000000000201C000",8,1,4,1,,"0000630800000000",9,1,0,4,,,,,,,,"0000061020200000",11,1,1,2,
"0000001030000000",0,1,1,3,,,,,,,,"0000083040400000",2,1,2,2,,,,,,,,,,,,,,"00010C1020000000",5,1,2,3,,,,,,,,,,,,,,"0000000018100800",8,2,0,1,,"0000030C10000000",9,1,0,3,,,,,,,,"0000001820201000",11,1,1,1,
"0008C00000000000",0,1,1,6,,,,,,,,"0000002060402000",2,1,2,1,,,,,,,,,,,,,,"0000106040400000",5,1,3,2,,,,,,,,,,,,,,"0000843000000000",8,0,2,4,,"0000001830200000",9,1,1,2,,,,,,,,"0000000030201004",11,1,1,0,
"0000860000000000",0,1,1,5,,,,,,,,"0000000080C04010",2,1,3,0,,,,,,,,,,,,,,"00000040C0402000",5,1,3,1,,,,,,,,,,,,,,"0000000004038000",8,1,5,1,,"0000000030301000",9,1,1,1,,,,,,,,"0000002040406000",11,3,3,1,
"0000000000001006",0,1,1,0,,,,,,,,"00010C2040000000",2,1,2,3,,,,,,,,,,,,,,"0000083020200000",5,1,2,2,,,,,,,,,,,,,,"0000000000010070",8,1,4,0,,"0000000000301804",9,1,1,0,,,,,,,,"0000041020600000",11,3,2,2,
"0000000000101800",0,0,1,1,,,,,,,,"0000000040602008",2,1,2,0,,,,,,,,,,,,,,"0008C20800000000",5,1,1,4,,,,,,,,,,,,,,"0000000000008038",8,1,3,0,,"0000070C00000000",9,2,0,4,,,,,,,,"000000408080C000",11,3,4,1,
"0000000020300000",0,1,1,2,,,,,,,,"0000041820200000",2,1,1,2,,,,,,,,,,,,,,"0000860810000000",5,1,1,3,,,,,,,,,,,,,,"0000107000000000",8,1,2,4,,"0000000000001C03",9,2,0,0,,,,,,,,"0000000080804030",11,3,4,0,
"0000000000201800",0,1,1,1,,,,,,,,"0000001030201000",2,1,1,1,,,,,,,,,,,,,,"0000002060201000",5,1,2,1,,,,,,,,,,,,,,"00000040E0000000",8,1,2,3,,"0000000006030080",9,1,6,0,,,,,,,,"00010820C0000000",11,3,3,3,
"00010C0000000000",0,1,2,5,,,,,,,,"0008C41000000000",2,1,1,4,,,,,,,,,,,,,,"0000000040601004",5,1,2,0,,,,,,,,,,,,,,"00000081C0000000",8,1,3,3,,"0000000303010000",9,1,5,1,,,,,,,,"0000001020203000",11,3,2,1,
"0000083000000000",0,1,2,4,,,,,,,,"0000861020000000",2,1,1,3,,,,,,,,,,,,,,"000000000000181C",5,2,1,0,,,,,,,,,,,,,,"0000000101C00000",8,1,3,2,,"0000001C18000000",9,2,0,3,,,,,,,,"0000000000078020",11,2,5,0,
"0000000000806000",0,1,3,1,,,,,,,,"0000000000F01000",2,2,1,1,,,,,,,,,,,,,,"0000033800000000",5,2,0,4,,,,,,,,,,,,,,"000000000100E000",8,1,3,1,,"0000000038180000",9,2,0,2,,,,,,,,"0000000040402018",11,3,3,0,
"0000000000004018",0,1,3,0,,,,,,,,"0000003C10000000",2,2,0,3,,,,,,,,,,,,,,"0000000C70000000",5,2,0,3,,,,,,,,,,,,,,"0000C41000000000",8,2,1,4,,"0000000000380C00",9,2,0,1,,,,,,,,"0008843000000000",11,3,2,4,
"0000000000403000",0,1,2,1,,,,,,,,"0000000078100000",2,2,0,2,,,,,,,,,,,,,,"0000000007060000",5,0,5,1,,,,,,,,,,,,,,"0000061020000000",8,2,1,3,,"000000C181000000",9,1,4,2,,,,,,,,"0000841060000000",11,3,2,3,
"000000000000200C",0,1,2,0,,,,,,,,"0000000000007804",2,2,1,0,,,,,,,,,,,,,,"00006E0000000000",5,2,0,5,,,,,,,,,,,,,,"0000001820200000",8,2,1,2,,"00000060C0800000",9,1,3,2,,,,,,,,"0000003C40000000",11,4,0,3,
"0000002060000000",0,1,2,3,,,,,,,,"00000F0800000000",2,2,0,4,,,,,,,,,,,,,,"0000000018700000",5,2,0,2,,,,,,,,,,,,,,"0000000060402000",8,2,2,1,,"00000000C0C04000",9,1,3,1,,,,,,,,"0000000078400000",11,4,0,2,
"0000000040600000",0,1,2,2,,,,,,,,"0000000000780800",2,2,0,1,,,,,,,,,,,,,,"0000000203008020",5,1,5,0,,,,,,,,,,,,,,"0000000000602008",8,2,2,0,,"0000000000C06010",9,1,3,0,,,,,,,,"0000008101018000",11,3,5,1,
,,,,,,,,,,,,"0000000101808020",2,1,4,0,,,,,,,,,,,,,,"0000008180804000",5,1,4,1,,,,,,,,,,,,,,"000C840000000000",8,2,1,5,,"0000000181808000",9,1,4,1,,,,,,,,"0000083C00000000",11,0,0,4,
,,,,,,,,,,,,"0000106080800000",2,1,3,2,,,,,,,,,,,,,,"0000000000183800",5,2,0,1,,,,,,,,,,,,,,"0000000030201000",8,2,1,1,,"000000000180C020",9,1,4,0,,,,,,,,"00010F0000000000",11,0,0,5,
,,,,,,,,,,,,"0000000020301004",2,1,1,0,,,,,,,,,,,,,,"0000000000070300",5,0,6,0,,,,,,,,,,,,,,"0000620800000000",8,2,0,4,,"0000186080000000",9,1,3,3,,,,,,,,"00000F2000000000",11,4,0,4,
,,,,,,,,,,,,"0000008181008000",2,1,4,1,,,,,,,,,,,,,,"00000000C0700000",5,4,1,2,,,,,,,,,,,,,,"0000030810000000",8,2,0,3,,"0000000000C07000",9,0,2,1,,,,,,,,"0000000101008060",11,3,5,0,
,,,,,,,,,,,,"0000007840000000",2,4,1,3,,,,,,,,,,,,,,"0001870000000000",5,4,0,5,,,,,,,,,,,,,,"0000000C10100000",8,2,0,2,,"0000003070000000",9,0,1,3,,,,,,,,"0000104081800000",11,3,4,2,
,,,,,,,,,,,,"0000000000007808",2,4,1,0,,,,,,,,,,,,,,"00000C1C00000000",5,4,0,4,,,,,,,,,,,,,,"0000000000301004",8,2,1,0,,"0000000060700000",9,0,1,2,,,,,,,,"0000000000782000",11,4,0,1,
,,,,,,,,,,,,"00000000000100F0",2,0,4,0,,,,,,,,,,,,,,"0000000000C03800",5,4,1,1,,,,,,,,,,,,,,"0000041060000000",8,0,2,3,,"0000000000603800",9,0,1,1,,,,,,,,"000000000000401E",11,0,1,0,
,,,,,,,,,,,,"00000000F0400000",2,4,1,2,,,,,,,,,,,,,,"000000000000600E",5,4,1,0,,,,,,,,,,,,,,"0006420000000000",8,2,0,5,,"000000000000601C",9,0,2,0,,,,,,,,"00000002020100C0",11,3,6,0,
,,,,,,,,,,,,"0000000000F02000",2,4,1,1,,,,,,,,,,,,,,"0000003038000000",5,4,0,3,,,,,,,,,,,,,,"0000000000402018",8,0,3,0,,"00018E0000000000",9,0,1,5,,,,,,,,"0000000007804000",11,2,4,1,
